month,actual,sarima_pred,xgb_pred
2024-12-01,142.23,188.08058050927974,122.48278
2024-12-01,111.11,165.55197630334538,232.8701
2024-12-01,118.08,158.4432449471101,141.152
2024-12-01,213.58,176.4855327970284,248.5588
2024-12-01,252.74,184.6056473270566,163.05623
2024-12-01,98.28,154.1487922599232,109.66578
2025-01-01,,,178.4193
2025-02-01,,,234.8474
2025-03-01,,,141.21997
2025-04-01,,,251.5209
2025-05-01,,,261.87598
2025-06-01,,,245.3733
